"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Analysis Neighborhood","Police District","Latitude","Longitude","Point","point_geom","Source","Media URL","BOS_2012","data_as_of","data_loaded_at"
"9672720","10/15/2018 08:00:00 AM","10/15/2018 08:52:46 AM","10/15/2018 08:52:46 AM","Closed","Case Resolved - Officer responded to request under CAD # 182880698. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Tow","Gray - Honda Acoord - 7KZK078","2131 JONES ST, SAN FRANCISCO, CA, 94133","JONES ST","3","Russian Hill","Russian Hill","CENTRAL","37,80093328","-122,41616","    (37.80093328, -122.41616)","POINT (-122.41616 37.80093328)","Phone",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13460170","02/06/2021 11:00:44 AM","02/06/2021 03:42:05 PM","02/06/2021 03:42:05 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","615 OCTAVIA ST, SAN FRANCISCO, CA, 94102","OCTAVIA ST","5","Hayes Valley","Hayes Valley","NORTHERN","37,77787017822","-122,42504119873","    (37.77787018, -122.4250412)","POINT (-122.425041199 37.777870178)","Integrated Agency",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13427402","01/29/2021 08:34:00 AM","02/04/2021 02:12:00 PM","02/04/2021 02:12:00 PM","Closed","Case Resolved - Please refer to Traffic Signal Shop complaint report 21-0342.","DPT Signal Queue","General Request - MTA","request_for_service","traffic_engineering - request_for_service","Intersection of PORTOLA DR and WOODSIDE AVE","PORTOLA DR","7","Miraloma Park","Glen Park","INGLESIDE","37,7455329895","-122,45162200928","    (37.74553299, -122.45162201)","POINT (-122.451622009 37.74553299)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9665838","10/13/2018 12:40:00 AM","10/13/2018 02:09:11 AM","10/13/2018 02:09:11 AM","Closed","Case Resolved - Police Officer responded to request under CAD # 182860094. Individual(s) not found at location provided.","Parking Enforcement Dispatch Queue","Parking Enforcement","Other_Illegal_Parking","Black - Mazda 3 - 7BES306","150 FONT BLVD, SAN FRANCISCO, CA, 94132","FONT BLVD","7","Parkmerced","Lakeshore","TARAVAL","37,71584305","-122,47313435","    (37.71584305, -122.47313435)","POINT (-122.47313435 37.71584305)","Phone",,"7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13399876","01/22/2021 10:36:00 AM","01/22/2021 11:51:00 AM","01/22/2021 11:51:00 AM","Closed","Case Transferred","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","574 LONDON ST, SAN FRANCISCO, CA, 94112","LONDON ST","11","Excelsior","Excelsior","INGLESIDE","37,72010278","-122,43744444","    (37.72010278, -122.43744444)","POINT (-122.43744444 37.72010278)","Mobile/Open311","http://mobile311.sfgov.org/reports/13399876/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13383648","01/18/2021 05:27:00 PM","01/18/2021 06:34:40 PM","01/18/2021 06:34:40 PM","Closed","Case Resolved - Officer responded to request under CAD # 210182528. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Tow","black - toyota corolla s - 7PAW365","342 RITCH ST, SAN FRANCISCO, CA, 94107","RITCH ST","6","South of Market","South of Market","SOUTHERN","37,7789668","-122,3942944","    (37.7789668, -122.3942944)","POINT (-122.3942944 37.7789668)","Web",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9700518","10/21/2018 10:14:00 AM","10/22/2018 10:06:07 AM","10/22/2018 10:06:07 AM","Closed","Encampment Removed","Duplicate Case Hold Queue","Encampments","Encampment Reports","Encampment Cleanup","883 TREAT AVE, SAN FRANCISCO, CA, 94110","TREAT AVE","9","Mission","Mission","MISSION","37,75601007139","-122,4132950556","    (37.75601007, -122.41329506)","POINT (-122.413295056 37.756010071)","Mobile/Open311",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13435233","01/31/2021 11:47:00 AM","01/31/2021 12:22:00 PM","01/31/2021 12:22:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","695 PORTOLA DR, SAN FRANCISCO, CA, 94127","PORTOLA DR","7","Miraloma Park","West of Twin Peaks","INGLESIDE","37,74443912286","-122,45303005022","    (37.74443912, -122.45303005)","POINT (-122.45303005 37.744439123)","Mobile/Open311","http://mobile311.sfgov.org/reports/13435233/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13418873","01/27/2021 08:15:53 AM","01/27/2021 10:15:25 PM","01/27/2021 10:15:25 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13416253","DPW Ops Queue","Graffiti","Graffiti on Signal_box","Signal_box - Offensive","Intersection of FRANKLIN ST and STARR KING WAY","FRANKLIN ST","2","Cathedral Hill","Western Addition","NORTHERN","37,7845593","-122,42286","    (37.7845593, -122.42286)","POINT (-122.42286 37.7845593)","Web",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13451298","02/04/2021 08:48:00 AM","02/04/2021 02:51:44 PM","02/04/2021 02:51:44 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1121 EUCALYPTUS DR, SAN FRANCISCO, CA, 94132","EUCALYPTUS DR","7","Lakeshore","Lakeshore","TARAVAL","37,73105388063","-122,48376672385","    (37.73105388, -122.48376672)","POINT (-122.483766724 37.731053881)","Mobile/Open311","http://mobile311.sfgov.org/reports/13451298/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9668298","10/13/2018 05:14:00 PM","10/21/2018 02:47:00 PM","10/21/2018 02:47:00 PM","Closed","Case Resolved","DPW Ops Queue","Graffiti","Graffiti on City_receptacle","City_receptacle - Not_Offensive","1820 VAN NESS AVE, SAN FRANCISCO, CA, 94109","VAN NESS AVE","3","Polk Gulch","Russian Hill","NORTHERN","37,7924305443","-122,42256981356","    (37.79243054, -122.42256981)","POINT (-122.422569814 37.792430544)","Mobile/Open311","http://mobile311.sfgov.org/reports/9668298/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13410035","01/25/2021 10:00:00 AM","01/27/2021 12:23:00 PM","01/27/2021 12:23:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2448 17TH ST, SAN FRANCISCO, CA, 94110","17TH ST","10","Mission","Mission","MISSION","37,76455246381","-122,40796702925","    (37.76455246, -122.40796703)","POINT (-122.407967029 37.764552464)","Mobile/Open311","http://mobile311.sfgov.org/reports/13410035/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9642197","10/08/2018 10:38:00 AM","10/18/2018 12:00:00 AM","10/18/2018 12:00:00 AM","Closed","Case Resolved - Delivered","DPW Ops Queue","DPW Volunteer Programs","Graffiti_Watch","Graffiti_Watch","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Phone",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13916893","06/08/2021 07:16:28 PM","06/08/2021 09:09:00 PM","06/08/2021 09:09:00 PM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","765 DOLORES ST, SAN FRANCISCO, CA, 94110","DOLORES ST","8","Dolores Heights","Mission","MISSION","37,757254","-122,425305","    (37.757254, -122.425305)","POINT (-122.425305 37.757254)","Web",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13383626","01/18/2021 05:22:00 PM","01/19/2021 05:29:00 PM","01/19/2021 05:29:00 PM","Closed","Case Resolved - nothingfound","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of ARCH ST and RANDOLPH ST","ARCH ST","11","Merced Heights","Oceanview/Merced/Ingleside","TARAVAL","37,71426831","-122,46712156","    (37.71426831, -122.46712156)","POINT (-122.46712156 37.71426831)","Mobile/Open311","http://mobile311.sfgov.org/reports/13383626/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15199777","04/10/2022 10:37:00 AM","04/11/2022 04:02:22 PM","04/11/2022 04:02:22 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","1794 FILBERT ST, SAN FRANCISCO, CA, 94123","FILBERT ST","2","Union Street","Marina","NORTHERN","37,7990161","-122,428903","    (37.7990161, -122.428903)","POINT (-122.428903 37.7990161)","Web",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15216482","04/14/2022 12:49:00 PM","04/14/2022 01:20:20 PM","04/14/2022 01:20:20 PM","Closed","Case Resolved - Officer responded to request under CAD # 221041513. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","White - Hybrid - 8VGK922","1359 10TH AVE, SAN FRANCISCO, CA, 94122","10TH AVE","7","Inner Sunset","Inner Sunset","TARAVAL","37,76289666667","-122,46737","    (37.76289667, -122.46737)","POINT (-122.46737 37.762896667)","Mobile/Open311","http://mobile311.sfgov.org/reports/15216482/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13403840","01/23/2021 10:15:00 AM","01/23/2021 11:36:00 AM","01/23/2021 11:36:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of WILDWOOD WAY and END (000 BLOCK OF)","WILDWOOD WAY","7","Westwood Park","West of Twin Peaks","INGLESIDE","37,7272777","-122,4556838","    (37.7272777, -122.4556838)","POINT (-122.4556838 37.7272777)","Mobile/Open311","http://mobile311.sfgov.org/reports/13403840/photos","7","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9691431","10/18/2018 05:52:00 PM","11/06/2018 09:31:04 AM","11/06/2018 09:31:04 AM","Closed","Encampment Removed","Duplicate Case Hold Queue","Encampments","Encampment Reports","Encampment Cleanup","662 14TH ST, SAN FRANCISCO, CA, 94114","14TH ST","8","Mission Dolores","Castro/Upper Market","MISSION","37,76789198466","-122,42796141232","    (37.76789198, -122.42796141)","POINT (-122.427961412 37.767891985)","Mobile/Open311",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13373001","01/15/2021 01:00:18 PM","01/18/2021 07:05:25 AM","01/18/2021 07:05:25 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Street and Sidewalk Cleaning","Christmas_tree","Christmas_tree","148 VENUS ST, SAN FRANCISCO, CA, 94124","VENUS ST","10","Silver Terrace","Bayview Hunters Point","BAYVIEW","37,7309109","-122,3981335","    (37.7309109, -122.3981335)","POINT (-122.3981335 37.7309109)","Web",,"10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13423513","01/28/2021 09:42:00 AM","01/28/2021 11:39:00 AM","01/28/2021 11:39:00 AM","Closed","Case is a Duplicate","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","235 HICKORY ST, SAN FRANCISCO, CA, 94102","HICKORY ST","5","Hayes Valley","Hayes Valley","NORTHERN","37,77543111885","-122,42318931683","    (37.77543112, -122.42318932)","POINT (-122.423189317 37.775431119)","Mobile/Open311","http://mobile311.sfgov.org/reports/13423513/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15209146","04/12/2022 02:51:00 PM","04/14/2022 08:08:28 AM","04/14/2022 08:08:28 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","Intersection of MARKET ST and CASTRO ST","MARKET ST","8","Castro","Castro/Upper Market","MISSION","37,76267242432","-122,43518829346","    (37.76267242, -122.43518829)","POINT (-122.435188293 37.762672424)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13429650","01/29/2021 02:49:00 PM","02/01/2021 10:40:48 PM","02/01/2021 10:40:48 PM","Closed","Case Resolved - small brqnch","DPW BUF Queue","Tree Maintenance","Trees - Damaged_Tree","Damaged_vandalism","1232 GRIFFITH ST, SAN FRANCISCO, CA, 94124","GRIFFITH ST","10","Hunters Point","Bayview Hunters Point","BAYVIEW","37,72741649784","-122,37997914417","    (37.7274165, -122.37997914)","POINT (-122.379979144 37.727416498)","Mobile/Open311","http://mobile311.sfgov.org/reports/13429650/photos","10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15217593","04/14/2022 05:13:47 PM","04/15/2022 07:50:01 AM","04/15/2022 07:50:01 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","Intersection of 24TH ST and HAMPSHIRE ST","24TH ST","9","Mission","Mission","MISSION","37,75290679932","-122,40728759766","    (37.7529068, -122.4072876)","POINT (-122.407287598 37.752906799)","Integrated Agency",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13397614","01/21/2021 04:25:00 PM","12/18/2021 12:16:59 AM","12/18/2021 12:16:59 AM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Sewer Issues","Sewage_back_up","Outofsewervent4inch","426 CASTRO ST, SAN FRANCISCO, CA, 94114","CASTRO ST","8","Castro","Castro/Upper Market","MISSION","37,76205825806","-122,43530273438","    (37.76205826, -122.43530273)","POINT (-122.435302734 37.762058258)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9682099","10/16/2018 08:30:00 PM","10/30/2018 12:08:00 PM","10/30/2018 12:08:00 PM","Closed","Insufficient Information Provided - Case closed; insufficient information provided to contact constituent.","SFMTA - Livable Streets Queue","MUNI Feedback","MUNI  - Conduct_Discourteous_Insensitive_Inappropriate_Conduct","306_General_Unprofessional_Conduct_Appearance","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13411967","01/25/2021 02:14:00 PM","02/03/2021 07:27:00 AM","02/03/2021 07:27:00 AM","Closed","Accepted - To view the status, see http://dbiweb.sfgov.org/dbipts/default.aspx?page=AddressComplaint&ComplaintNo 202172869","DBI Building Inspection Queue","General Request - BUILDING INSPECTION","complaint","dbi_other - complaint","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13399474","01/22/2021 09:21:00 AM","01/29/2021 12:38:00 PM","01/29/2021 12:38:00 PM","Closed","Case Resolved - FOR WHITE ZONE CONTACT (415)553-1200 PROMPT (7)","SFMTA - Parking Enforcement - G","Parking Enforcement","Other_Illegal_Parking","Silver - Mercedes - 8GOF632","515 FOLSOM ST, SAN FRANCISCO, CA, 94105","FOLSOM ST","6","Rincon Hill","Financial District/South Beach","SOUTHERN","37,78671549","-122,39484709","    (37.78671549, -122.39484709)","POINT (-122.39484709 37.78671549)","Mobile/Open311",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13414025","01/26/2021 07:46:00 AM","04/09/2021 01:40:00 PM","04/09/2021 01:40:00 PM","Closed","Accepted - Assigned to ENF staff for further review","Planning - G","General Request - PLANNING","complaint","planning - complaint","Not associated with a specific address",,,,,,"0","0","    (0.0, 0.0)","POINT (0 0)","Web",,,"2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"9680297","10/16/2018 01:59:00 PM","10/21/2018 01:33:00 PM","10/21/2018 01:33:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","2900 16TH ST, SAN FRANCISCO, CA, 94103","16TH ST","9","Mission","Mission","MISSION","37,76522301887","-122,41758039493","    (37.76522302, -122.41758039)","POINT (-122.417580395 37.765223019)","Mobile/Open311","http://mobile311.sfgov.org/reports/9680297/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13408966","01/25/2021 06:20:00 AM","01/26/2021 01:30:55 PM","01/26/2021 01:30:55 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of LA SALLE AVE and MENDELL ST","LA SALLE AVE","10","Bayview","Bayview Hunters Point","BAYVIEW","37,73645291734","-122,38865195641","    (37.73645292, -122.38865196)","POINT (-122.388651956 37.736452917)","Mobile/Open311",,"10","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13395728","01/21/2021 11:15:00 AM","01/22/2021 08:56:00 AM","01/22/2021 08:56:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1251 PINE ST, SAN FRANCISCO, CA, 94109","PINE ST","3","Lower Nob Hill","Nob Hill","CENTRAL","37,7901","-122,41653333","    (37.7901, -122.41653333)","POINT (-122.41653333 37.7901)","Mobile/Open311","http://mobile311.sfgov.org/reports/13395728/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"15214340","04/13/2022 06:15:09 PM","04/14/2022 06:15:09 PM","04/14/2022 06:15:09 PM","Closed","Condition Corrected - Complaint closed on 04/14/2022 at 06:15 PM","SFFD Bureau of Fire Prevention Queue","Child Request","Shared_SpacesObstruction_Hazard","Space_heaters_LPG","528 DIVISADERO ST, SAN FRANCISCO, CA, 94117","DIVISADERO ST","5","Alamo Square","Hayes Valley","NORTHERN","37,7744995","-122,4374566","    (37.7744995, -122.4374566)","POINT (-122.4374566 37.7744995)","Integrated Agency",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13371383","01/15/2021 08:31:00 AM","01/15/2021 01:24:41 PM","01/15/2021 01:24:41 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of KIRKHAM ST and 26TH AVE","KIRKHAM ST","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,75950241089","-122,48436737061","    (37.75950241, -122.48436737)","POINT (-122.484367371 37.759502411)","Phone",,"4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13432550","01/30/2021 12:36:00 PM","02/04/2021 08:14:00 AM","02/04/2021 08:14:00 AM","Closed","Case Resolved","DPW Ops Queue","Sidewalk or Curb","Sidewalk_Defect","Lifted_sidewalk_other","481 OFARRELL ST, SAN FRANCISCO, CA, 94102","OFARRELL ST","5","Tenderloin","Tenderloin","TENDERLOIN","37,7858606","-122,4126751","    (37.7858606, -122.4126751)","POINT (-122.4126751 37.7858606)","Mobile/Open311","http://mobile311.sfgov.org/reports/13432550/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13408205","01/24/2021 05:17:00 PM","01/25/2021 06:31:48 AM","01/25/2021 06:31:48 AM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of CHURCH ST and 17TH ST","CHURCH ST","8","Mission Dolores","Castro/Upper Market","MISSION","37,76288986206","-122,42851257324","    (37.76288986, -122.42851257)","POINT (-122.428512573 37.762889862)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
"13440893","02/01/2021 03:45:00 PM","02/01/2021 10:15:24 PM","02/01/2021 10:15:24 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13426689","DPW Ops Queue","Graffiti","Graffiti on Signal_box","Signal_box - Offensive","560 ASHBURY ST, SAN FRANCISCO, CA, 94117","ASHBURY ST","5","Haight Ashbury","Haight Ashbury","PARK","37,77014033345","-122,44681371132","    (37.77014033, -122.44681371)","POINT (-122.446813711 37.770140333)","Mobile/Open311",,"5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"
